metric_name,group_name,data_period,est,lci,uci,geo_name,state_abbr,period_type,source_name
High Blood Pressure,Total,2021,31.8,29.3,34.3,Cranston,RI,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,33.5,30.9,36.1,Pawtucket,RI,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,28.5,26.3,30.7,Providence,RI,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,35.3,32.2,38.4,Warwick,RI,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,34.4,31.8,37,Woonsocket,RI,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,28.4,26.3,30.5,Charleston,SC,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,31,28.9,33.1,Columbia,SC,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,43.8,40.6,47,Florence,SC,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,30.7,28.3,33,Greenville,SC,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,33.2,31.1,35.3,Greer,SC,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,29.2,26.8,31.6,Mount Pleasant,SC,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,33.9,31.8,36,North Charleston,SC,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,37,34.6,39.4,Rock Hill,SC,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,38.2,35.5,40.9,Spartanburg,SC,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,35.7,33.1,38.3,Summerville,SC,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,37.4,34.7,40.1,Woodruff,SC,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,31.4,28.9,33.9,Rapid City,SD,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,28.1,26,30.2,Sioux Falls,SD,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,37.7,34.5,40.9,Bartlett,TN,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,37.4,34.5,40.3,Chattanooga,TN,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,32.3,29,35.6,Clarksville,TN,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,33.2,30.1,36.3,Collierville,TN,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,31.6,28.3,34.9,Franklin,TN,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,32.3,29.1,35.5,Hendersonville,TN,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,42.8,39.5,46.1,Jackson,TN,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,35,32,38,Johnson City,TN,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,41.7,38.7,44.7,Kingsport,TN,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,33.4,30.7,36.1,Knoxville,TN,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,42.6,39.5,45.7,Memphis,TN,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,30.5,27.5,33.5,Murfreesboro,TN,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,30.3,27.7,32.9,Nashville,TN,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,42.6,39.1,46.1,Rogersville,TN,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,33.6,30.4,36.8,Smyrna,TN,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,29.4,27,31.8,Spring Hill,TN,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,32.5,29.2,35.8,Abilene,TX,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,31,28.1,33.9,Allen,TX,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,35.4,32.8,38,Amarillo,TX,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,33,30.5,35.5,Arlington,TX,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,29.1,26.8,31.4,Atascocita,TX,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,23.6,21.8,25.4,Austin,TX,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,33.4,31.1,35.7,Baytown,TX,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,41,38,44,Beaumont,TX,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,33.3,30.7,35.9,Brownsville,TX,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,32.4,29.3,35.5,Bryan,TX,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,30,28,32,Carrollton,TX,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,28.9,26.5,31.3,Cedar Park,TX,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,20.7,18.2,23.2,College Station,TX,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,32.1,28.7,35.5,Conroe,TX,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,35.3,32.7,37.9,Corpus Christi,TX,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,32.3,30.2,34.4,Dallas,TX,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,27.9,25.3,30.5,Denton,TX,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,41.4,38.9,43.9,DeSoto,TX,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,28.7,26.3,31.1,Edinburg,TX,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,34.2,31.8,36.6,El Paso,TX,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,30.9,28.4,33.4,Euless,TX,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,28.8,26,31.6,Flower Mound,TX,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,32.1,29.7,34.5,Fort Worth,TX,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,28,25.9,30.1,Frisco,TX,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,38.2,34.6,41.8,Galveston,TX,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,33.1,30.8,35.5,Garland,TX,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,38.8,36,41.6,Georgetown,TX,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,31.9,30.1,33.7,Grand Prairie,TX,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,30,27.5,32.5,Grapevine,TX,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,35.7,33,38.4,Harlingen,TX,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,32.7,30.4,35,Houston,TX,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,27.6,25.5,29.7,Irving,TX,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,32,29.5,34.5,Killeen,TX,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,31.8,28.4,35.2,Laredo,TX,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,29,25.8,32.2,League City,TX,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,28.5,26.2,30.8,Leander,TX,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,28.7,26,31.4,Lewisville,TX,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,38.2,34.7,41.7,Longview,TX,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,30.9,28.1,33.7,Lubbock,TX,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,32.7,30.1,35.3,McAllen,TX,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,30.8,27.9,33.7,McKinney,TX,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,31.2,28.8,33.5,Mansfield,TX,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,33.3,31,35.6,Mesquite,TX,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,30.2,26.9,33.5,Midland,TX,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,32,29.4,34.6,Mission,TX,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,37,33.8,40.2,Missouri City,TX,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,33.4,30,36.8,Nacogdoches,TX,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,31.7,28.6,34.8,New Braunfels,TX,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,32.9,30.3,35.5,North Richland Hills,TX,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,31.3,28,34.6,Odessa,TX,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,31.8,29.5,34.1,Pasadena,TX,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,33.2,31,35.4,Pearland,TX,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,26.5,24.5,28.5,Pflugerville,TX,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,32.9,30.3,35.5,Pharr,TX,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,31.9,29,34.8,Plano,TX,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,41.7,38.7,44.7,Port Arthur,TX,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,29.1,27.2,31,Richardson,TX,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,29.8,27.3,32.3,Round Rock,TX,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,31.8,29.7,33.9,Rowlett,TX,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,33.3,29.9,36.7,San Angelo,TX,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,32.7,30.1,35.3,San Antonio,TX,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,23.5,21,26,San Marcos,TX,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,31.4,29.1,33.7,Spring,TX,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,32.9,29.5,36.3,Sugar Land,TX,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,34.6,32,37.2,Temple,TX,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,41.8,37.9,45.7,Texarkana,TX,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,38.2,34.6,41.8,Texas City,TX,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,30.5,27.4,33.6,The Woodlands,TX,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,36.6,33.4,39.8,Tyler,TX,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,36.1,32.7,39.5,Victoria,TX,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,33.5,30.1,36.9,Waco,TX,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,36.1,32.8,39.4,Wichita Falls,TX,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,30.9,28.1,33.7,Wylie,TX,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,25.3,23.6,27,Draper,UT,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,20.3,18.8,21.8,Herriman,UT,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,25.9,23.8,28,Layton,UT,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,19.5,17.9,21.1,Lehi,UT,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,20.9,18.8,23,Logan,UT,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,27.8,26,29.6,Millcreek,UT,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,28.8,27,30.6,Murray,UT,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,28.6,26.4,30.8,Ogden,UT,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,22,20.4,23.6,Orem,UT,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,18.4,16.9,19.9,Provo,UT,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,32.1,29.5,34.7,St. George,UT,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,25.3,23.6,27,Salt Lake City,UT,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,28.4,26.6,30.2,Sandy,UT,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,25.6,23.9,27.3,South Jordan,UT,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,29.5,27.7,31.3,Taylorsville,UT,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,25.5,23.8,27.2,West Jordan,UT,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,28.1,26.3,29.9,West Valley City,UT,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,20.3,18.4,22.2,Burlington,VT,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,28.4,25.3,31.5,Alexandria,VA,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,23.3,21,25.7,Arlington,VA,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,25.7,23.7,27.7,Centreville,VA,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,26.5,23.6,29.4,Charlottesville,VA,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,34.5,31.9,37.1,Chesapeake,VA,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,32.3,29.7,34.9,Dale City,VA,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,47.3,43.7,50.9,Danville,VA,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,39.8,36.7,42.9,Hampton,VA,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,25.7,22.8,28.6,Harrisonburg,VA,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,42.5,38.8,46.2,Hopewell,VA,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,27.5,24.9,30.1,Leesburg,VA,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,34.2,31.3,37.1,Lynchburg,VA,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,29.8,27.6,32,McLean,VA,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,46.8,43,50.6,Martinsville,VA,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,39.8,37.6,42,Newport News,VA,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,31.6,29,34.2,Norfolk,VA,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,48.2,44.6,51.8,Petersburg,VA,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,42,38.7,45.3,Portsmouth,VA,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,27.8,25.7,29.9,Reston,VA,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,32,29.4,34.6,Richmond,VA,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,38.7,35.5,41.9,Roanoke,VA,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,39.1,35.6,42.6,Suffolk,VA,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,30.5,28.1,32.9,Virginia Beach,VA,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,27.9,26.4,29.4,Auburn,WA,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,33.4,30.4,36.4,Bainbridge Island,WA,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,23.4,21.9,24.9,Bellevue,WA,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,27.5,25.2,29.8,Bellingham,WA,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,28.9,27.2,30.6,Burien,WA,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,28.5,26.5,30.5,Everett,WA,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,29.3,27.6,31,Federal Way,WA,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,29.9,26.7,33.1,Kennewick,WA,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,27.7,26.1,29.3,Kent,WA,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,24,22.5,25.5,Kirkland,WA,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,30.9,28.5,33.3,Lacey,WA,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,33,30.9,35.1,Lakewood,WA,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,28.1,26.1,30.1,Marysville,WA,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,30.8,28.4,33.2,Olympia,WA,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,26.1,23.3,28.9,Pasco,WA,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,19.8,18.5,21.1,Redmond,WA,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,26.3,24.7,27.9,Renton,WA,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,29,25.8,32.2,Richland,WA,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,22.3,20.8,23.8,Sammamish,WA,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,22.2,20.8,23.6,Seattle,WA,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,27.5,25.9,29.1,Shoreline,WA,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,28.6,26.7,30.5,South Hill,WA,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,29.6,27.4,31.8,Spokane,WA,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,30.7,28.4,33,Spokane Valley,WA,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,30.9,28.9,32.9,Tacoma,WA,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,29.4,27.2,31.6,Vancouver,WA,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,33,30.5,35.5,Yakima,WA,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,42.2,39.9,44.5,Charleston,WV,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,40.7,38.1,43.3,Huntington,WV,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,25.8,23.4,28.2,Morgantown,WV,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,43.2,39.8,46.6,Weston,WV,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,42.7,39.1,46.3,Wheeling,WV,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,29.5,27,32,Appleton,WI,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,32.8,29.7,35.9,Caledonia,WI,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,33,30.8,35.2,Cudahy,WI,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,25.4,22.8,28,De Pere,WI,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,26.3,23.4,29.2,Eau Claire,WI,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,28.8,25.9,31.7,Green Bay,WI,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,33.2,30.9,35.5,Greenfield,WI,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,32.1,29,35.2,Janesville,WI,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,30.9,28,33.8,Kenosha,WI,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,26.9,24.2,29.6,La Crosse,WI,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,23.8,21.5,26.1,Madison,WI,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,34.9,32.7,37.1,Milwaukee,WI,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,29.7,27.6,31.8,Oak Creek,WI,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,29.1,26.4,31.8,Oshkosh,WI,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,33.7,30.7,36.7,Racine,WI,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,35.9,32.6,39.2,Rhinelander,WI,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,35,32.7,37.3,St. Francis,WI,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,34.2,31.9,36.5,South Milwaukee,WI,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,29.5,26.7,32.3,Waukesha,WI,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,28.6,26.5,30.7,Wauwatosa,WI,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,32.1,29.9,34.3,West Allis,WI,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,29.7,27.2,32.2,Casper,WY,1 year modeled estimate,PLACES
High Blood Pressure,Total,2021,30,27.8,32.2,Cheyenne,WY,1 year modeled estimate,PLACES
Low Birthweight,Total,2021,8.4,7.5,9.2,Honolulu,HI,3 year estimate,NVSS ND
Low Birthweight,Total,2021,9.4,6,12.9,Auburn,AL,3 year estimate,NVSS ND
Low Birthweight,Total,2021,12.5,11.1,13.9,Birmingham,AL,3 year estimate,NVSS ND
Low Birthweight,Total,2021,8.7,5.3,12.1,Decatur,AL,3 year estimate,NVSS ND
Low Birthweight,Total,2021,10.9,8,13.9,Dothan,AL,3 year estimate,NVSS ND
Low Birthweight,Total,2021,7.9,4.7,11.2,Hoover,AL,3 year estimate,NVSS ND
Low Birthweight,Total,2021,12,10.1,13.8,Huntsville,AL,3 year estimate,NVSS ND
Low Birthweight,Total,2021,13.3,11.7,15,Mobile,AL,3 year estimate,NVSS ND
Low Birthweight,Total,2021,13.8,12.2,15.5,Montgomery,AL,3 year estimate,NVSS ND
Low Birthweight,Total,2021,13.1,10.7,15.5,Tuscaloosa,AL,3 year estimate,NVSS ND
Low Birthweight,Total,2021,6.9,5.4,8.4,Anchorage,AK,3 year estimate,NVSS ND
Low Birthweight,Total,2021,6.4,3.8,9,Avondale,AZ,3 year estimate,NVSS ND
Low Birthweight,Total,2021,6.4,3.9,8.9,Buckeye,AZ,3 year estimate,NVSS ND
Low Birthweight,Total,2021,7.4,5.7,9.1,Chandler,AZ,3 year estimate,NVSS ND
Low Birthweight,Total,2021,7.7,4.1,11.2,Flagstaff,AZ,3 year estimate,NVSS ND
Low Birthweight,Total,2021,5.7,4,7.4,Gilbert,AZ,3 year estimate,NVSS ND
Low Birthweight,Total,2021,7.4,5.9,8.9,Glendale,AZ,3 year estimate,NVSS ND
Low Birthweight,Total,2021,6.1,3.1,9.1,Goodyear,AZ,3 year estimate,NVSS ND
Low Birthweight,Total,2021,5.9,1.2,10.6,Lake Havasu City,AZ,3 year estimate,NVSS ND
Low Birthweight,Total,2021,7.3,6.2,8.4,Mesa,AZ,3 year estimate,NVSS ND
Low Birthweight,Total,2021,6.9,4.8,9,Peoria,AZ,3 year estimate,NVSS ND
Low Birthweight,Total,2021,8.2,7.5,8.8,Phoenix,AZ,3 year estimate,NVSS ND
Low Birthweight,Total,2021,7.1,5,9.1,Scottsdale,AZ,3 year estimate,NVSS ND
Low Birthweight,Total,2021,6.4,3.9,8.9,Surprise,AZ,3 year estimate,NVSS ND
Low Birthweight,Total,2021,8.5,6.3,10.8,Tempe,AZ,3 year estimate,NVSS ND
Low Birthweight,Total,2021,8.4,7.4,9.5,Tucson,AZ,3 year estimate,NVSS ND
Low Birthweight,Total,2021,6.4,4.2,8.5,Yuma,AZ,3 year estimate,NVSS ND
Low Birthweight,Total,2021,9.7,6.6,12.8,Conway,AR,3 year estimate,NVSS ND
Low Birthweight,Total,2021,8.1,5.4,10.8,Fayetteville,AR,3 year estimate,NVSS ND
Low Birthweight,Total,2021,8.8,6.2,11.4,Fort Smith,AR,3 year estimate,NVSS ND
Low Birthweight,Total,2021,10.7,7.9,13.4,Jonesboro,AR,3 year estimate,NVSS ND
Low Birthweight,Total,2021,12.5,10.8,14.2,Little Rock,AR,3 year estimate,NVSS ND
Low Birthweight,Total,2021,12.6,9.8,15.5,North Little Rock,AR,3 year estimate,NVSS ND
Low Birthweight,Total,2021,7.4,4.5,10.2,Rogers,AR,3 year estimate,NVSS ND
Low Birthweight,Total,2021,8.1,5.8,10.5,Springdale,AR,3 year estimate,NVSS ND
Low Birthweight,Total,2021,7.5,4.2,10.8,Alameda,CA,3 year estimate,NVSS ND
Low Birthweight,Total,2021,7.8,4.4,11.2,Alhambra,CA,3 year estimate,NVSS ND
Low Birthweight,Total,2021,7.3,5.9,8.8,Anaheim,CA,3 year estimate,NVSS ND
Low Birthweight,Total,2021,9.2,6.8,11.7,Antioch,CA,3 year estimate,NVSS ND
Low Birthweight,Total,2021,8.4,5.5,11.3,Apple Valley,CA,3 year estimate,NVSS ND
Low Birthweight,Total,2021,5.8,2.1,9.5,Arcadia,CA,3 year estimate,NVSS ND
Low Birthweight,Total,2021,7.7,6.7,8.7,Bakersfield,CA,3 year estimate,NVSS ND
Low Birthweight,Total,2021,8,4.8,11.2,Baldwin Park,CA,3 year estimate,NVSS ND
Low Birthweight,Total,2021,7.2,4.1,10.3,Bellflower,CA,3 year estimate,NVSS ND
Low Birthweight,Total,2021,6.2,2.8,9.6,Berkeley,CA,3 year estimate,NVSS ND
Low Birthweight,Total,2021,7.2,3.6,10.9,Brentwood,CA,3 year estimate,NVSS ND
Low Birthweight,Total,2021,6.8,3.6,10,Buena Park,CA,3 year estimate,NVSS ND
Low Birthweight,Total,2021,6.7,3.7,9.8,Burbank,CA,3 year estimate,NVSS ND
Low Birthweight,Total,2021,7.2,3.7,10.6,Camarillo,CA,3 year estimate,NVSS ND
Low Birthweight,Total,2021,5.8,2.7,8.9,Carlsbad,CA,3 year estimate,NVSS ND
Low Birthweight,Total,2021,8.4,5.1,11.7,Carson,CA,3 year estimate,NVSS ND
Low Birthweight,Total,2021,6.3,2.1,10.4,Cathedral City,CA,3 year estimate,NVSS ND
Low Birthweight,Total,2021,6.9,4.1,9.7,Chico,CA,3 year estimate,NVSS ND
Low Birthweight,Total,2021,6.6,3.8,9.3,Chino,CA,3 year estimate,NVSS ND
Low Birthweight,Total,2021,7,3.6,10.3,Chino Hills,CA,3 year estimate,NVSS ND
Low Birthweight,Total,2021,7.7,6.1,9.2,Chula Vista,CA,3 year estimate,NVSS ND
Low Birthweight,Total,2021,6,3.1,8.9,Citrus Heights,CA,3 year estimate,NVSS ND
Low Birthweight,Total,2021,6.6,4.3,9,Clovis,CA,3 year estimate,NVSS ND
Low Birthweight,Total,2021,7.9,4.7,11.2,Colton,CA,3 year estimate,NVSS ND
Low Birthweight,Total,2021,8.1,6,10.3,Compton,CA,3 year estimate,NVSS ND
Low Birthweight,Total,2021,6.7,4.4,9.1,Concord,CA,3 year estimate,NVSS ND
Low Birthweight,Total,2021,6.7,4.8,8.6,Corona,CA,3 year estimate,NVSS ND
Low Birthweight,Total,2021,6.5,4.1,9,Costa Mesa,CA,3 year estimate,NVSS ND
Low Birthweight,Total,2021,6,1.1,10.8,Cupertino,CA,3 year estimate,NVSS ND
Low Birthweight,Total,2021,8,4.9,11,Daly City,CA,3 year estimate,NVSS ND
Low Birthweight,Total,2021,5.5,0.9,10.1,Davis,CA,3 year estimate,NVSS ND
Low Birthweight,Total,2021,7.5,4,10.9,Delano,CA,3 year estimate,NVSS ND
Low Birthweight,Total,2021,6.9,2.5,11.3,Diamond Bar,CA,3 year estimate,NVSS ND
Low Birthweight,Total,2021,7.2,4.5,9.9,Downey,CA,3 year estimate,NVSS ND
Low Birthweight,Total,2021,6.1,2.5,9.7,Eastvale,CA,3 year estimate,NVSS ND
Low Birthweight,Total,2021,6.7,4.7,8.7,El Cajon,CA,3 year estimate,NVSS ND
Low Birthweight,Total,2021,7.4,5.2,9.6,Elk Grove,CA,3 year estimate,NVSS ND
Low Birthweight,Total,2021,7.4,4.7,10.1,El Monte,CA,3 year estimate,NVSS ND
Low Birthweight,Total,2021,5.8,1.7,9.9,Encinitas,CA,3 year estimate,NVSS ND
Low Birthweight,Total,2021,5.9,4,7.9,Escondido,CA,3 year estimate,NVSS ND
Low Birthweight,Total,2021,7.1,4.6,9.5,Fairfield,CA,3 year estimate,NVSS ND
Low Birthweight,Total,2021,6.5,2.8,10.2,Folsom,CA,3 year estimate,NVSS ND
Low Birthweight,Total,2021,7.6,5.9,9.3,Fontana,CA,3 year estimate,NVSS ND
